incident_id,company_name,company_revenue_usd,company_size_revenue,country_hq,industry_primary,industry_secondary,tipo_industria,employee_count,company_size_employee,is_public_company,stock_ticker,incident_date,incident_year,incident_month,incident_quarter,incident_quarter_label,incident_year_quarter,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_vector_secondary_label,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_impact_category,data_type,systems_affected,downtime_hours,downtime_impact_category,quality_score,direct_loss_usd,ransom_paid_usd,recovery_cost_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,price_disclosure_day,sector_return_same_period,abnormal_return_1d,abnormal_return_30d,days_to_price_recovery,rango_recuperacion,estado_recuperacion,company_size
2021-0204-001,Frankfurt Holdings GmbH,6361471497.37,1B–10B,DE,52,,Solo Primaria,22441,Muy grande,True,FRAN.DE,2021-02-04,2021,2,1,Q1,2021 Q1,False,2021-02-06,2021-03-30,apt,,Sin vector secundario,,BlackBasta,suspected,6942211.0,Alto,PII,"active_directory,HR_systems,backup_systems,payment_systems",68.75,Medio,71.59,8051455.62,0.0,6536705.14,0.0,2790140.78,15103657.3,48.15,0.002711,-0.077538,-0.058621,287.0,>30 días,Recuperación lenta,Mediana
2025-0930-001,Haifa Therapeutics Ltd.,18764843673.93,10B–100B,IL,62,,Solo Primaria,109966,Muy grande,True,HAIF.TA,2025-09-30,2025,9,3,Q3,2025 Q3,False,2025-11-04,2025-11-08,phishing,,Sin vector secundario,,Turla,unknown,142906.0,Alto,financial,"VPN,file_servers,cloud_infrastructure,SCADA",,Sin dato,83.88,18077190.74,0.0,8960863.38,0.0,16470031.47,32413937.28,253.27,-0.018386,-0.03876,-0.010678,32.0,>30 días,Recuperación lenta,Mediana
2025-0331-003,Raptor Mold Systems Inc.,186386090.02,< 1B,CA,31-33,,Solo Primaria,695,Grande,True,RMS.TO,2025-03-31,2025,3,1,Q1,2025 Q1,False,2025-09-28,2025-10-28,phishing,,Sin vector secundario,,,,4842639.0,Alto,IP,"backup_systems,CRM,manufacturing_OT,SSO,active_directory",,Sin dato,74.51,14541134.66,0.0,5576238.33,554426.96,,21981396.73,,,,,,,,Pequeña
2025-0430-001,Zimmer Shipping SE,1338435671.13,1B–10B,DE,48-49,,Solo Primaria,7025,Muy grande,False,,2025-04-30,2025,4,2,Q2,2025 Q2,False,2025-07-30,2025-08-04,apt,,Sin vector secundario,,REvil,confirmed,8440.0,Medio,mixed,"HR_systems,active_directory,payment_systems,SSO,VPN",50.72,Medio,83.79,10511186.76,0.0,8569636.19,0.0,5215441.65,19885256.53,,,,,,,,Mediana
2025-0221-001,Lambert Bank Ltd.,6912460611.56,1B–10B,IL,52,,Solo Primaria,14629,Muy grande,True,LAMB.TA,2025-02-21,2025,2,1,Q1,2025 Q1,False,2025-03-05,2025-03-15,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Turla,suspected,185823.0,Alto,IP,"customer_database,website",4.28,Bajo,81.53,12934725.36,0.0,7071419.41,0.0,9455559.52,22854732.32,,,,,,,,Mediana
2025-0508-002,NationalBorough Office Holdings Inc.,4605922755.66,1B–10B,US,92,,Solo Primaria,43047,Muy grande,False,,2025-05-08,2025,5,2,Q2,2025 Q2,False,2025-05-16,2025-05-27,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,FIN7,probable,58025.0,Medio,PII,"payment_systems,customer_database,SCADA,HR_systems",40.68,Medio,78.7,3600000.0,0.0,4014724.22,0.0,3299551.24,8035828.77,,,,,,,,Mediana
2023-0726-001,Element Sentinel Healthcare Holdings PLC,94307168.16,< 1B,GB,62,,Solo Primaria,629,Grande,False,,2023-07-26,2023,7,3,Q3,2023 Q3,False,2023-08-02,2023-08-10,supply_chain,,Sin vector secundario,,Akira,probable,,Sin dato,,"payment_systems,active_directory",,Sin dato,90.57,3433820.28,0.0,1052104.08,0.0,2300751.32,4681317.81,,,,,,,,Pequeña
2024-0922-001,Lindgren Petroleum Inc.,1079372515.16,1B–10B,US,21,62,Primaria y Secundaria,1664,Muy grande,True,LIN1,2024-09-22,2024,9,3,Q3,2024 Q3,False,2024-09-30,2024-11-02,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Lazarus_Group,probable,1911.0,Medio,mixed,"payment_systems,SSO",,Sin dato,66.06,2861551.29,3580783.24,2593208.02,0.0,,9575639.8,7.72,0.003741,-0.060279,-0.081664,260.0,>30 días,Recuperación lenta,Mediana
2025-0510-002,Quantum Timber Financial Holdings Inc.,56791908.85,< 1B,US,52,,Solo Primaria,130,Mediana,False,,2025-05-10,2025,5,2,Q2,2025 Q2,False,2025-05-14,2025-05-18,ransomware,,Sin vector secundario,,Vice_Society,probable,57211.0,Medio,PII,SCADA,32.65,Medio,62.74,11302521.81,0.0,4612693.33,0.0,9122300.02,18262796.52,,,,,,,,Pequeña
2024-0722-003,Cedar Petro Petroleum Inc.,11916716679.17,10B–100B,US,21,,Solo Primaria,49177,Muy grande,False,,2024-07-22,2024,7,3,Q3,2024 Q3,False,2024-10-25,2024-11-10,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Cuba_Ransomware,unknown,41788703.0,Alto,health,"SCADA,CRM,customer_database,VPN",,Sin dato,90.23,14548014.64,0.0,15519482.34,2493472.04,,34625411.17,,,,,,,,Mediana
2024-0628-002,StructDynamic Defense Corp.,366640559.44,< 1B,NO,31-33,,Solo Primaria,2283,Muy grande,True,STRU.OL,2024-06-28,2024,6,2,Q2,2024 Q2,False,2024-07-28,2024-08-30,apt,,Sin vector secundario,,Akira,suspected,1339119.0,Alto,health,"HR_systems,website,backup_systems,manufacturing_OT",,Sin dato,84.3,12184207.09,0.0,10250649.96,0.0,,25814745.97,10.42,-0.006258,-0.062864,-0.046366,124.0,>30 días,Recuperación lenta,Pequeña
2025-0627-002,Calgary Innovations Holdings Inc.,120192837228.98,100B–1T,CA,51,,Solo Primaria,230435,Muy grande,False,,2025-06-27,2025,6,2,Q2,2025 Q2,False,2025-07-27,2025-11-01,supply_chain,,Sin vector secundario,,,,,Sin dato,,"cloud_infrastructure,VPN,email",174.51,Alto,90.16,24442361.79,0.0,16667556.42,0.0,23238003.94,46730137.49,,,,,,,,Mediana
2022-0406-001,Cedar Meridian Insurance GmbH,14937405850.61,10B–100B,DE,52,,Solo Primaria,33380,Muy grande,True,CMI.DE,2022-04-06,2022,4,2,Q2,2022 Q2,False,2022-04-18,2022-07-21,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,,,31557.0,Medio,mixed,"payment_systems,CRM",,Sin dato,66.67,23162135.4,0.0,20902132.59,0.0,26792305.19,49413924.29,195.03,0.017545,-0.055048,-0.051596,286.0,>30 días,Recuperación lenta,Mediana
2022-0508-001,Delta Site Development AG,49580381.19,< 1B,DE,23,,Solo Primaria,446,Grande,False,,2022-05-08,2022,5,2,Q2,2022 Q2,False,2022-05-18,2022-06-22,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT28,probable,11483.0,Medio,PII,"email,file_servers,HR_systems",26.12,Medio,78.8,1800000.0,0.0,707171.75,0.0,,2700286.13,,,,,,,,Pequeña
2025-0214-001,Baltimore Electric Group Inc.,210022066.51,< 1B,AT,22,,Solo Primaria,431,Grande,False,,2025-02-14,2025,2,1,Q1,2025 Q1,False,2025-02-15,2025-04-22,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,270879.0,Alto,mixed,"file_servers,SCADA,customer_database,cloud_infrastructure,ERP",,Sin dato,88.79,8783303.64,0.0,8289649.39,0.0,,18613312.39,,,,,,,,Pequeña
2022-0611-003,StateCounty Administration Group SA,4311960482.81,1B–10B,FR,92,54,Primaria y Secundaria,29144,Muy grande,False,,2022-06-11,2022,6,2,Q2,2022 Q2,False,2022-06-25,2022-07-28,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,REvil,unknown,3816.0,Medio,health,"website,HR_systems,ERP",42.02,Medio,78.01,2313284.53,0.0,921325.87,0.0,2261569.89,3711297.25,,,,,,,,Mediana
2023-0330-001,Vista Dynamo Outlets SA,1207103521.72,1B–10B,FR,44-45,,Solo Primaria,16078,Muy grande,True,VDO.PA,2023-03-30,2023,3,1,Q1,2023 Q1,False,2023-04-08,2023-05-08,apt,supply_chain,supply_chain,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,BlackSuit,confirmed,317888.0,Alto,PII,backup_systems,82.34,Alto,96.15,59346378.43,0.0,32638069.05,0.0,,107598779.07,16.26,0.024181,-0.040445,-0.041246,151.0,>30 días,Recuperación lenta,Mediana
2021-0301-001,Aldridge Diagnostics Group PLC,1541488785.37,1B–10B,GB,62,,Solo Primaria,6877,Muy grande,False,,2021-03-01,2021,3,1,Q1,2021 Q1,False,2021-09-01,2021-09-06,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,NoName057,suspected,11588972.0,Alto,PII,"active_directory,manufacturing_OT,VPN",,Sin dato,70.94,1000000.0,0.0,338108.79,0.0,1038917.73,1650377.82,,,,,,,,Mediana
2021-0611-001,Curitiba Development S.A.,67552930.08,< 1B,BR,23,51,Primaria y Secundaria,731,Grande,False,,2021-06-11,2021,6,2,Q2,2021 Q2,False,2021-06-14,2021-07-20,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,,Sin dato,,"backup_systems,active_directory,SCADA,cloud_infrastructure,customer_database",23.76,Bajo,91.44,2000000.0,0.0,1971193.48,0.0,2317316.5,4549375.38,,,,,,,,Pequeña
2021-0315-002,Citadel Capital Securities Ltd.,357734333.32,< 1B,IL,52,62,Primaria y Secundaria,817,Grande,False,,2021-03-15,2021,3,1,Q1,2021 Q1,False,2021-03-26,2021-04-10,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,APT41,probable,53769.0,Medio,PII,"VPN,CRM",9.52,Bajo,82.46,2147039.92,2612364.38,1989661.23,0.0,,7033417.2,,,,,,,,Pequeña
2025-0821-002,Epoch Maple Production Co.,44092046158.74,10B–100B,CO,31-33,,Solo Primaria,158435,Muy grande,False,,2025-08-21,2025,8,3,Q3,2025 Q3,False,2025-09-06,2025-09-14,apt,backdoor,backdoor,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Sandworm,confirmed,14001.0,Medio,mixed,"cloud_infrastructure,website",,Sin dato,86.03,7038818.88,0.0,5565527.24,0.0,5886237.42,13950225.32,,,,,,,,Mediana
2021-0810-003,Flint Paragon Holdings Ltd.,17981657375.23,10B–100B,IN,52,51,Primaria y Secundaria,41612,Muy grande,True,FLIN.NS,2021-08-10,2021,8,3,Q3,2021 Q3,False,2021-08-12,2021-08-21,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,1000.0,Medio,PII,active_directory,280.27,Alto,84.88,29229860.11,0.0,18972618.28,0.0,,55586095.53,89.94,-0.002379,-0.022766,-0.049779,70.0,>30 días,Recuperación lenta,Mediana
2024-0623-002,WingPort Rail Holdings Inc.,2466376875.88,1B–10B,US,48-49,62,Primaria y Secundaria,23342,Muy grande,True,WING,2024-06-23,2024,6,2,Q2,2024 Q2,False,2024-06-30,2024-08-03,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Medusa,unknown,4199.0,Medio,mixed,"email,backup_systems",144.45,Alto,94.3,71617626.92,0.0,67042072.51,0.0,78119044.33,161412130.79,35.95,0.02137,-0.027715,-0.005336,32.0,>30 días,Recuperación lenta,Mediana
2024-0312-001,Detroit Resources Co.,165984166.05,< 1B,ZA,56,,Solo Primaria,2181,Muy grande,True,DETR.JO,2024-03-12,2024,3,1,Q1,2024 Q1,False,2024-09-13,2024-09-19,trojan,phishing,phishing,Drive-by download from compromised ad network → remote access trojan deployment → keylogger activation → credential theft → lateral movement to file servers,RansomHub,suspected,73591.0,Medio,PII,"manufacturing_OT,website,HR_systems,email",,Sin dato,64.87,99131.91,0.0,71376.18,922272.13,,1117336.55,12.46,0.009321,-0.028108,-0.028734,180.0,>30 días,Recuperación lenta,Pequeña
2021-0521-001,Keystone Bond Bancorp S.r.l.,106975086.21,< 1B,IT,52,,Solo Primaria,270,Grande,False,,2021-05-21,2021,5,2,Q2,2021 Q2,True,2021-06-21,2021-06-29,malware,trojan,trojan,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Akira,suspected,106548.0,Alto,financial,"VPN,file_servers,HR_systems,ERP",29.17,Medio,96.68,,,,,,,,,,,,,,Pequeña
2021-0210-001,Fukuoka Services Co. Ltd.,494692769.8,< 1B,JP,92,,Solo Primaria,3349,Muy grande,False,,2021-02-10,2021,2,1,Q1,2021 Q1,False,2021-05-14,2021-05-28,ddos,,Sin vector secundario,,,,,Sin dato,,active_directory,122.91,Alto,88.0,10427883.26,0.0,6139862.58,0.0,,19355979.35,,,,,,,,Pequeña
2023-1031-001,Flynn Communications Inc.,349262653.37,< 1B,US,51,,Solo Primaria,654,Grande,False,,2023-10-31,2023,10,4,Q4,2023 Q4,False,2023-11-02,2023-12-23,ransomware,,Sin vector secundario,,,,1227.0,Medio,mixed,VPN,32.93,Medio,62.79,3600000.0,4295606.73,2151715.2,0.0,1416204.02,10274790.4,,,,,,,,Pequeña
2023-0812-001,Pacific Value Retail Co.,71797826947.64,10B–100B,US,44-45,,Solo Primaria,403559,Muy grande,True,PVR,2023-08-12,2023,8,3,Q3,2023 Q3,False,2023-11-14,2023-11-18,ransomware,backdoor,backdoor,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,8236.0,Medio,health,"email,CRM",46.64,Medio,85.81,68400000.0,0.0,23891173.64,0.0,19081725.33,99410739.5,,,,,,,,Mediana
2022-0616-001,Cobalt Transit Logistics Holdings Inc.,23870479407.89,10B–100B,US,48-49,,Solo Primaria,107358,Muy grande,True,CTL,2022-06-16,2022,6,2,Q2,2022 Q2,False,2022-07-21,2022-08-03,ddos,,Sin vector secundario,,,,,Sin dato,,"active_directory,VPN,ERP,SSO,email",147.27,Alto,93.75,12000000.0,0.0,11332866.87,0.0,4246524.75,25208061.97,248.51,-0.001462,-0.001612,0.033965,,Sin dato,No recuperado,Mediana
2025-1027-001,PathOncus Medical Co. Ltd.,22433274090.19,10B–100B,KR,62,,Solo Primaria,223257,Muy grande,True,PATH.KS,2025-10-27,2025,10,4,Q4,2025 Q4,False,2025-11-26,2025-12-11,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,,Sin dato,,"website,active_directory,cloud_infrastructure,manufacturing_OT,payment_systems",,Sin dato,86.78,1096953.1,0.0,1188788.52,0.0,,2583392.34,124.22,-0.005443,-0.020317,-0.007085,36.0,>30 días,Recuperación lenta,Mediana
2021-0101-001,DrillWell Energy Ltda.,166029565.01,< 1B,BR,21,,Solo Primaria,457,Grande,False,,2021-01-01,2021,1,1,Q1,2021 Q1,False,2021-01-16,2021-01-27,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,REvil,unknown,60358.0,Medio,mixed,"payment_systems,ERP",,Sin dato,75.18,4967279.14,5717211.61,2488838.05,0.0,,14300872.28,,,,,,,,Pequeña
2021-0328-001,Zenith Solar Utilities Holdings Ltd.,522043355.7,< 1B,IN,22,61,Primaria y Secundaria,2020,Muy grande,True,ZSU.NS,2021-03-28,2021,3,1,Q1,2021 Q1,False,2021-09-29,2021-11-20,ransomware,data_breach,data_breach,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,,Sin dato,,CRM,,Sin dato,78.76,3423152.64,0.0,3994991.85,0.0,3484022.95,8135885.41,11.94,0.008621,-0.027237,-0.021372,111.0,>30 días,Recuperación lenta,Pequeña
2023-0103-001,Canberra Sciences Pty Ltd.,205226510.32,< 1B,AU,62,,Solo Primaria,1087,Muy grande,False,,2023-01-03,2023,1,1,Q1,2023 Q1,False,2023-03-08,2023-03-23,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,RansomHub,suspected,2232686.0,Alto,PII,"SSO,active_directory,file_servers",107.01,Alto,89.42,2431905.13,67283.29,2286049.51,0.0,2318861.71,5485861.85,,,,,,,,Pequeña
2021-0109-001,Pittsburgh Products Corp.,345592862.38,< 1B,US,31-33,,Solo Primaria,1360,Muy grande,False,,2021-01-09,2021,1,1,Q1,2021 Q1,False,2021-01-27,2021-03-14,supply_chain,,Sin vector secundario,,,,,Sin dato,,ERP,62.61,Medio,77.57,2066546.9,0.0,1829572.96,0.0,1678410.68,4496987.51,,,,,,,,Pequeña
2022-0510-001,Osprey Vista Engineering Holdings PLC,5138150736.68,1B–10B,GB,31-33,61,Primaria y Secundaria,19773,Muy grande,True,OVE.L,2022-05-10,2022,5,2,Q2,2022 Q2,True,2022-05-24,2022-08-23,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Play,suspected,1000.0,Medio,mixed,"active_directory,payment_systems",,Sin dato,81.09,9744496.78,0.0,6237137.26,0.0,8506926.25,16543845.62,26.06,0.012935,-0.041734,-0.025451,121.0,>30 días,Recuperación lenta,Mediana
2023-0513-001,Zephyr Premier Advisory Group Inc.,58128329.57,< 1B,US,54,,Solo Primaria,242,Mediana,False,,2023-05-13,2023,5,2,Q2,2023 Q2,False,2023-05-15,2023-06-22,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Sandworm,probable,911104.0,Alto,credentials,"customer_database,HR_systems",,Sin dato,83.06,,,,,,,,,,,,,,Pequeña
2024-0106-001,Tempest Epoch Microsystems GmbH,929323723.62,< 1B,DE,51,,Solo Primaria,1576,Muy grande,False,,2024-01-06,2024,1,1,Q1,2024 Q1,False,2024-01-11,2024-03-03,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,389547.0,Alto,financial,"cloud_infrastructure,ERP,file_servers,CRM,manufacturing_OT",132.58,Alto,89.77,18144074.83,0.0,14249204.33,2875367.08,,38632807.4,,,,,,,,Pequeña
2021-0908-001,Charlotte Academy Holdings Inc.,6727693851.7,1B–10B,US,61,,Solo Primaria,58611,Muy grande,False,,2021-09-08,2021,9,3,Q3,2021 Q3,False,2021-09-18,2021-11-05,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Medusa,suspected,5803.0,Medio,PII,active_directory,,Sin dato,80.77,2743078.84,0.0,2376200.66,0.0,3446488.12,5405668.95,,,,,,,,Mediana
2021-0815-001,Jaipur Robotics Ltd.,201949072.96,< 1B,IN,51,,Solo Primaria,714,Grande,False,,2021-08-15,2021,8,3,Q3,2021 Q3,False,2021-08-18,2021-09-26,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Medusa,probable,,Sin dato,,"manufacturing_OT,email,SSO,SCADA,website",24.17,Medio,84.36,,,,,,,,,,,,,,Pequeña
2025-0203-002,Talon Azure Services Corp.,15427119077.14,10B–100B,US,52,72,Primaria y Secundaria,35742,Muy grande,True,TAS,2025-02-03,2025,2,1,Q1,2025 Q1,False,2025-03-09,2025-03-30,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,4447.0,Medio,credentials,"ERP,VPN",,Sin dato,67.02,32400000.0,0.0,18241541.5,0.0,,57984316.45,,,,,,,,Mediana
